URL,Effect,ID,Title,Price,Cost,Color,Types,Attributes,Rarity,Card Type,Power,Source,ID
https://onepiece.gg/cards/OP08-106-nami/,"[On Play] You may trash 1 card with a [Trigger] from your hand: K.O. up to 1 of your opponent's Characters with a cost of 5 or less. Then, if you have 3 or less cards in your hand, draw 1 card.",OP08-106,Nami,37.32,5,Yellow,EggheadStraw Hat Crew,Special,Super Rare,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-105-jewelry-bonney-960/,"[DON!! x1] [Your Turn] [Once Per Turn] When a card is removed from your opponent's Life cards, draw 2 cards and trash 1 card from your hand.",OP08-105,Jewelry Bonney,23.56,3,Yellow,EggheadBonney Pirates,Special,Super Rare,CHARACTER,4000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-105-jewelry-bonney/,"[DON!! x1] [Your Turn] [Once Per Turn] When a card is removed from your opponent's Life cards, draw 2 cards and trash 1 card from your hand.",OP08-105,Jewelry Bonney,1.35,3,Yellow,EggheadBonney Pirates,Special,Super Rare,CHARACTER,4000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-104-charlotte-poire/,,OP08-104,Charlotte Poire,N/A,1,Yellow,Big Mom Pirates,Wisdom,Common,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-103-charlotte-custard/,[Activate: Main] [Once Per Turn] You may add 1 card from the top of your Life cards to your hand: Up to 1 of your Characters gains +1000 power until the end of your opponent's next turn.,OP08-103,Charlotte Custard,N/A,2,Yellow,Big Mom Pirates,Slash,Uncommon,CHARACTER,3000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-102-charlotte-opera/,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost equal to or less than your number of Life cards.,OP08-102,Charlotte Opera,N/A,6,Yellow,Big Mom Pirates,Special,Uncommon,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-101-charlotte-angel/,"[Activate: Main] [Once Per Turn] You may trash 1 card from the top of your Life cards: If your Leader has the {Big Mom Pirates} type, add 1 card from the top of your deck to the top of your Life cards at the end of this turn.",OP08-101,Charlotte Angel,N/A,2,Yellow,Big Mom Pirates,Slash,Common,CHARACTER,3000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-100-south-bird/,"[On Play] Look at 7 cards from the top of your deck and play up to 1 [Upper Yard]. Then, place the rest at the bottom of your deck in any order.",OP08-100,South Bird,N/A,1,Yellow,AnimalJayaSky Island,Wisdom,Uncommon,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-099-kalgara/,,OP08-099,Kalgara,N/A,6,Yellow,JayaSky IslandShandian Warrior,Slash,Common,CHARACTER,8000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-098-kalgara-554/,"[DON!! x1] [When Attacking] Play up to 1 {Shandian Warrior} type Character card from your hand with a cost equal to or less than the number of DON!! cards on your field. If you do, add 1 card from the top of your Life cards to your hand.",OP08-098,Kalgara,29.11,0,Yellow,JayaSky IslandShandian Warrior,Slash,Leader,LEADER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-098-kalgara/,"[DON!! x1] [When Attacking] Play up to 1 {Shandian Warrior} type Character card from your hand with a cost equal to or less than the number of DON!! cards on your field. If you do, add 1 card from the top of your Life cards to your hand.",OP08-098,Kalgara,29.11,0,Yellow,JayaSky IslandShandian Warrior,Slash,Leader,LEADER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-097-heliceratops/,"[Main] If your Leader has the {Animal Kingdom Pirates} type, give up to 1 of your opponent's Characters −2 cost during this turn. Then, K.O. up to 1 of your opponent's Characters with a cost of 0.",OP08-097,Heliceratops,N/A,3,Black,Animal Kingdom Pirates,,Common,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-096-peoples-dreams-dont-ever-end/,"[Counter] Trash 1 card from the top of your deck. If the trashed card has a cost of 6 or more, up to 1 of your Leader or Character cards gains +5000 power during this battle.",OP08-096,People's Dreams Don't Ever End!!,N/A,1,Black,Blackbeard Pirates,,Common,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-095-iron-body-fang-flash/,"[Main] If you have 10 or more cards in your trash, up to 1 of your Characters gains +2000 power until the end of your opponent's next turn.",OP08-095,Iron Body Fang Flash,N/A,2,Black,Animal Kingdom PiratesFormer CP9,,Uncommon,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-094-imperial-flame/,[Main]/[Counter] You may place 3 cards from your trash at the bottom of your deck in any order: K.O. up to 1 of your opponent's Characters with a cost of 2 or less.,OP08-094,Imperial Flame,N/A,2,Black,Animal Kingdom Pirates,,Rare,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-093-xdrake/,[DON!! x1] This Character gains +2 cost.,OP08-093,X.Drake,N/A,4,Black,NavyDrake PiratesAnimal Kingdom Pirates,Slash,Common,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-092-page-one/,[On Play] Play up to 1 [Ulti] with a cost of 4 or less from your trash.,OP08-092,Page One,N/A,5,Black,Animal Kingdom Pirates,Strike,Rare,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-091-whoswho/,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,OP08-091,Who's.Who,N/A,5,Black,Animal Kingdom PiratesFormer CP9,Slash,Rare,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-090-hamlet/,[On Play] Play up to 1 {SMILE} type Character card with a cost of 2 or less from your trash.,OP08-090,Hamlet,N/A,3,Black,Animal Kingdom PiratesSMILE,Slash,Common,CHARACTER,4000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-089-basil-hawkins/,,OP08-089,Basil Hawkins,N/A,7,Black,Animal Kingdom PiratesHawkins Pirates,Slash,Common,CHARACTER,9000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-088-duval/,[On Play] Up to 1 of your Characters gains +1 cost until the end of your opponent's next turn.,OP08-088,Duval,N/A,1,Black,The Flying Fish Riders,Ranged,Uncommon,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-087-scratchmen-apoo/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters −1 cost during this turn.",OP08-087,Scratchmen Apoo,N/A,4,Black,Animal Kingdom PiratesOn-Air Pirates,Ranged,Uncommon,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-086-ginrummy/,"[On Play] If your opponent has a Character with a cost of 0, draw 2 cards and trash 2 cards from your hand.",OP08-086,Ginrummy,N/A,2,Black,Animal Kingdom PiratesSMILE,Strike,Common,CHARACTER,3000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-085-jinbe/,"[DON!! x1] [When Attacking] If you have a Character with a cost of 8 or more, K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",OP08-085,Jinbe,N/A,5,Black,Fish-ManStraw Hat Crew,Strike,Uncommon,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-084-jack-552/,"This Character gains +4 cost.
[Activate: Main] You may rest this Character: Draw 1 card and trash 1 card from your hand. Then, K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",OP08-084,Jack,41.46,7,Black,Animal Kingdom Pirates,Slash,Super Rare,CHARACTER,8000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-084-jack/,"This Character gains +4 cost.
[Activate: Main] You may rest this Character: Draw 1 card and trash 1 card from your hand. Then, K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",OP08-084,Jack,5.21,7,Black,Animal Kingdom Pirates,Slash,Super Rare,CHARACTER,8000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-083-sheepshead/,[DON!! x1] [Your Turn] Give all of your opponent's Characters −1 cost.,OP08-083,Sheepshead,N/A,2,Black,Animal Kingdom PiratesSMILE,Slash,Uncommon,CHARACTER,3000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-082-sasaki/,[Activate: Main] Rest 1 of your DON!! cards and you may rest this Character: Give up to 1 of your opponent's Characters −2 cost during this turn.,OP08-082,Sasaki,N/A,1,Black,Animal Kingdom Pirates,Slash,Rare,CHARACTER,1000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-081-guernica/,"[When Attacking] You may place 3 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: K.O. up to 1 of your opponent's Characters with a cost of 0.",OP08-081,Guernica,N/A,1,Black,CP0,Strike,Common,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-080-queen-784/,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Animal Kingdom Pirates} type card other than [Queen] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",OP08-080,Queen,7.8,1,Black,Animal Kingdom Pirates,Strike,Rare,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-080-queen/,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Animal Kingdom Pirates} type card other than [Queen] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",OP08-080,Queen,0.15,1,Black,Animal Kingdom Pirates,Strike,Rare,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-079-kaido-489/,"[Activate: Main] [Once Per Turn] You may trash 1 card from your hand: If this Character was played on this turn, trash up to 1 of your opponent's Characters with a cost of 7 or less. Then, your opponent trashes 1 card from their hand.",OP08-079,Kaido,21.38,9,Black,Former Rocks PiratesAnimal Kingdom Pirates,Strike,Super Rare,CHARACTER,9000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-079-kaido/,"[Activate: Main] [Once Per Turn] You may trash 1 card from your hand: If this Character was played on this turn, trash up to 1 of your opponent's Characters with a cost of 7 or less. Then, your opponent trashes 1 card from their hand.",OP08-079,Kaido,0.93,9,Black,Former Rocks PiratesAnimal Kingdom Pirates,Strike,Super Rare,CHARACTER,9000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-078-ulti/,,OP08-078,Ulti,N/A,4,Black,Animal Kingdom Pirates,Strike,Common,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-077-conquest-of-the-sea/,"[Main] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Animal Kingdom Pirates} or {Big Mom Pirates} type, K.O. up to 2 of your opponent's Characters with a cost of 6 or less.",OP08-077,Conquest of the Sea,N/A,6,Purple,The Four EmperorsAnimal Kingdom PiratesBig Mom Pirates,,Rare,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-076-its-to-die-for/,"[Main] Add up to 1 DON!! card from your DON!! deck and set it as active. Then, if your opponent has a Character with 6000 power or more, add up to 1 DON!! card from your DON!! deck and set it as active.",OP08-076,It's to Die For...,N/A,3,Purple,The Four EmperorsBig Mom Pirates,,Uncommon,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-075-candy-maiden/,"[Main] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Rest up to 1 of your opponent's Characters with a cost of 2 or less. Then, turn all of your Life cards face-down.",OP08-075,Candy Maiden,N/A,1,Purple,Big Mom Pirates,,Common,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-074-black-maria-461/,"[Activate: Main] [Once Per Turn] If you have no other [Black Maria] Characters, add up to 5 DON!! cards from your DON!! deck and rest them. Then, at the end of this turn, return DON!! cards from your field to your DON!! deck until you have the same number of DON!! cards on your field as your opponent.",OP08-074,Black Maria,25.63,3,Purple,Animal Kingdom Pirates,Special,Super Rare,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-074-black-maria/,"[Activate: Main] [Once Per Turn] If you have no other [Black Maria] Characters, add up to 5 DON!! cards from your DON!! deck and rest them. Then, at the end of this turn, return DON!! cards from your field to your DON!! deck until you have the same number of DON!! cards on your field as your opponent.",OP08-074,Black Maria,5.59,3,Purple,Animal Kingdom Pirates,Special,Super Rare,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-073-viscount-hiyoko/,"[Opponent's Turn] [On K.O.] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play up to 1 [Count Niwatori] with a cost of 6 or less from your deck. Then, shuffle your deck.",OP08-073,Viscount Hiyoko,N/A,5,Purple,Big Mom Pirates,Strike,Common,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-072-biscuit-warrior/,"Under the rules of this game, you may have any number of this card in your deck.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",OP08-072,Biscuit Warrior,N/A,5,Purple,Big Mom Pirates,Slash,Common,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-071-count-niwatori/,"[Opponent's Turn] [On K.O.] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play up to 1 [Baron Tamago] with a cost of 4 or less from your deck. Then, shuffle your deck.",OP08-071,Count Niwatori,N/A,6,Purple,Big Mom Pirates,Strike,Common,CHARACTER,7000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-070-baron-tamago/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play up to 1 [Viscount Hiyoko] with a cost of 5 or less from your hand.",OP08-070,Baron Tamago,N/A,3,Purple,Big Mom Pirates,Strike,Common,CHARACTER,4000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-069-charlotte-linlin-252/,"[On Play] DON!! −1, You may trash 1 card from your hand: Add up to 1 card from the top of your deck to the top of your Life cards. Then, add up to 1 of your opponent's Characters with a cost of 6 or less to the top or bottom of your opponent's Life cards face-up.",OP08-069,Charlotte Linlin,25.11,9,Purple,Former Rocks PiratesBig Mom Pirates,Special,Super Rare,CHARACTER,9000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-069-charlotte-linlin/,"[On Play] DON!! −1, You may trash 1 card from your hand: Add up to 1 card from the top of your deck to the top of your Life cards. Then, add up to 1 of your opponent's Characters with a cost of 6 or less to the top or bottom of your opponent's Life cards face-up.",OP08-069,Charlotte Linlin,2.67,9,Purple,Former Rocks PiratesBig Mom Pirates,Special,Super Rare,CHARACTER,9000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-068-charlotte-perospero/,[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it.,OP08-068,Charlotte Perospero,N/A,3,Purple,Big Mom Pirates,Special,Common,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-067-charlotte-pudding-227/,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and rest it.",OP08-067,Charlotte Pudding,14.62,3,Purple,Big Mom Pirates,Wisdom,Rare,CHARACTER,4000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-067-charlotte-pudding/,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and rest it.",OP08-067,Charlotte Pudding,14.62,3,Purple,Big Mom Pirates,Wisdom,Rare,CHARACTER,4000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-066-charlotte-brulee/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it.",OP08-066,Charlotte Brulee,N/A,4,Purple,Big Mom Pirates,Special,Uncommon,CHARACTER,1000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-065-charlotte-smoothie/,,OP08-065,Charlotte Smoothie,N/A,7,Purple,Big Mom Pirates,Special,Common,CHARACTER,9000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-064-charlotte-cracker/,[Activate: Main] [Once Per Turn] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play up to 1 [Biscuit Warrior] from your hand.,OP08-064,Charlotte Cracker,N/A,4,Purple,Big Mom Pirates,Slash,Common,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-063-charlotte-katakuri/,[On Play] You may turn 1 card from the top of your Life cards face-down: Add up to 1 DON!! card from your DON!! deck and set it as active.,OP08-063,Charlotte Katakuri,0.13,6,Purple,Big Mom Pirates,Strike,Rare,CHARACTER,7000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-062-charlotte-katakuri/,"[Activate: Main] You may trash this Character: If your Leader has the {Big Mom Pirates} type, play up to 1 [Charlotte Katakuri] from your hand with a cost of 3 or more that is equal to or less than the number of DON!! cards on your opponent's field.",OP08-062,Charlotte Katakuri,N/A,2,Purple,Big Mom Pirates,Strike,Uncommon,CHARACTER,3000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-061-charlotte-oven/,[When Attacking] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,OP08-061,Charlotte Oven,N/A,5,Purple,Big Mom Pirates,Special,Uncommon,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-060-king/,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your opponent has 5 or more DON!! cards on their field, this Character gains [Rush] during this turn.
(This card can attack on the turn in which it is played.)",OP08-060,King,N/A,7,Purple,Animal Kingdom Pirates,Special,Rare,CHARACTER,8000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-059-alber/,"[Activate: Main] You may trash this Character: If your Leader has the {Animal Kingdom Pirates} type and you have 10 DON!! cards on your field, play up to 1 [King] with a cost of 7 or less from your hand.",OP08-059,Alber,N/A,4,Purple,LunarianAnimal Kingdom Pirates,Special,Uncommon,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-058-charlotte-pudding-965/,[When Attacking] You may turn 2 cards from the top of your Life cards face-up: Add up to 1 DON!! card from your DON!! deck and rest it.,OP08-058,Charlotte Pudding,65.23,0,PurpleYellow,Big Mom Pirates,Wisdom,Leader,LEADER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-058-charlotte-pudding/,[When Attacking] You may turn 2 cards from the top of your Life cards face-up: Add up to 1 DON!! card from your DON!! deck and rest it.,OP08-058,Charlotte Pudding,65.23,0,PurpleYellow,Big Mom Pirates,Wisdom,Leader,LEADER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-057-king-241/,"[Activate: Main] [Once Per Turn] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Choose one:
• If you have 5 or less cards in your hand, draw 1 card.
• Give up to 1 of your opponent's Characters −2 cost during this turn.",OP08-057,King,27.59,0,PurpleBlack,Animal Kingdom Pirates,Special,Leader,LEADER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-057-king/,"[Activate: Main] [Once Per Turn] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Choose one:
• If you have 5 or less cards in your hand, draw 1 card.
• Give up to 1 of your opponent's Characters −2 cost during this turn.",OP08-057,King,27.59,0,PurpleBlack,Animal Kingdom Pirates,Special,Leader,LEADER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-056-moby-dick/,"[Your Turn] [Once Per Turn] When your Character with a type including ""Whitebeard Pirates"" is removed from the field by an effect, draw 1 card. Then, place 1 card from your hand at the top or bottom of your deck.",OP08-056,Moby Dick,N/A,2,Blue,Whitebeard Pirates,,Common,STAGE,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-055-phoenix-brand/,"[Main] You may reveal 2 cards with a type including ""Whitebeard Pirates"" from your hand: Place up to 1 Character with a cost of 6 or less at the bottom of the owner's deck.",OP08-055,Phoenix Brand,N/A,4,Blue,Former Whitebeard Pirates,,Uncommon,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-054-you-cant-take-our-king-this-early-in-the-game/,"[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, reveal 1 card from the top of your deck and play up to 1 Character card with a type including ""Whitebeard Pirates"" and a cost of 3 or less. Then, place the rest at the top or bottom of your deck.",OP08-054,You Can't Take Our King This Early in the Game.,N/A,3,Blue,Whitebeard Pirates,,Common,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-053-thank-youfor-loving-me/,"[Main] If your Leader's type includes ""Whitebeard Pirates"", look at 3 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" or [Monkey.D.Luffy] and add it to your hand. Then, place the rest at the top or bottom of your deck in any order.",OP08-053,Thank You...for Loving Me!!,0.12,1,Blue,Whitebeard Pirates,,Rare,EVENT,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-052-portgasdace-713/,"[On Play] Reveal 1 card from the top of your deck and play up to 1 Character card with a type including ""Whitebeard Pirates"" and a cost of 4 or less. Then, place the rest at the top or bottom of your deck.",OP08-052,Portgas.D.Ace,10.62,5,Blue,Whitebeard Pirates,Special,Rare,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-052-portgasdace/,"[On Play] Reveal 1 card from the top of your deck and play up to 1 Character card with a type including ""Whitebeard Pirates"" and a cost of 4 or less. Then, place the rest at the top or bottom of your deck.",OP08-052,Portgas.D.Ace,0.13,5,Blue,Whitebeard Pirates,Special,Rare,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-051-buckin/,[Your Turn] [On Play] Up to 1 of your [Edward Weevil] cards gains +2000 power during this turn.,OP08-051,Buckin,N/A,1,Blue,Former Rocks Pirates,Wisdom,Common,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-050-namule/,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Draw 2 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",OP08-050,Namule,N/A,3,Blue,Fish-ManWhitebeard Pirates,Strike,Common,CHARACTER,2000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-049-speed-jil/,"[On Play] Reveal 1 card from the top of your deck and place it at the top or bottom of your deck. If the revealed card's type includes ""Whitebeard Pirates"", this Character gains [Rush] during this turn.
(This card can attack on the turn in which it is played.)",OP08-049,Speed Jil,N/A,4,Blue,Whitebeard Pirates,Slash,Common,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-048-sweetpea/,,OP08-048,Sweetpea,N/A,4,Blue,Amazon Lily,Strike,Common,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-047-jozu/,[On Play] You may return 1 of your Characters other than this Character to the owner's hand: Return up to 1 Character with a cost of 6 or less to the owner's hand.,OP08-047,Jozu,N/A,6,Blue,Whitebeard Pirates,Strike,Rare,CHARACTER,7000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-046-shakuyaku/,"[Your Turn] [Once Per Turn] When a Character is removed from the field by your effect, if your opponent has 5 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck. Then, rest this Character.",OP08-046,Shakuyaku,N/A,5,Blue,Amazon Lily,Wisdom,Rare,CHARACTER,6000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-045-thatch/,"If this Character would be removed from the field by your opponent's effect or K.O.'d, trash this Character and draw 1 card instead.",OP08-045,Thatch,N/A,4,Blue,Whitebeard Pirates,Slash,Uncommon,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-044-kingdew/,"[Activate: Main] [Once Per Turn] You may reveal 2 cards with a type including ""Whitebeard Pirates"" from your hand: This Character gains +2000 power during this turn.",OP08-044,Kingdew,N/A,4,Blue,Whitebeard Pirates,Strike,Uncommon,CHARACTER,4000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-043-edwardnewgate-304/,"[On Play] If your Leader's type includes ""Whitebeard Pirates"" and you have 2 or less Life cards, select all of your opponent's Characters on their field. Until the end of your opponent's next turn, none of the selected Characters can attack unless your opponent trashes 2 cards from their hand whenever they attack.",OP08-043,Edward.Newgate,7.8,10,Blue,The Four EmperorsWhitebeard Pirates,Special,Super Rare,CHARACTER,12000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-043-edwardnewgate/,"[On Play] If your Leader's type includes ""Whitebeard Pirates"" and you have 2 or less Life cards, select all of your opponent's Characters on their field. Until the end of your opponent's next turn, none of the selected Characters can attack unless your opponent trashes 2 cards from their hand whenever they attack.",OP08-043,Edward.Newgate,0.34,10,Blue,The Four EmperorsWhitebeard Pirates,Special,Super Rare,CHARACTER,12000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-042-edward-weevil/,[DON!! x1] [When Attacking] Return up to 1 Character with a cost of 3 or less to the owner's hand.,OP08-042,Edward Weevil,N/A,4,Blue,The Seven Warlords of the Sea,Slash,Uncommon,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-041-aphelandra/,"[Activate: Main] You may return this Character to the owner's hand: If your Leader has the {Kuja Pirates} type, place up to 1 of your opponent's Characters with a cost of 1 or less at the bottom of the owner's deck.",OP08-041,Aphelandra,N/A,3,Blue,Amazon Lily,Slash,Common,CHARACTER,4000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-040-atmos/,"[On Play] You may reveal 2 cards with a type including ""Whitebeard Pirates"" from your hand: If your Leader's type includes ""Whitebeard Pirates"", return up to 1 of your opponent's Characters with a cost of 4 or less to the owner's hand.",OP08-040,Atmos,N/A,4,Blue,Whitebeard Pirates,Slash,Uncommon,CHARACTER,5000,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-039-zou/,"[Activate: Main] You may rest this Stage: If your Leader has the {Minks} type, set up to 1 of your DON!! cards as active.
[End of Your Turn] Set up to 1 of your {Minks} type Characters as active.",OP08-039,Zou,N/A,3,Green,Animal,,Rare,STAGE,,-TWO LEGENDS- [OP-08],OP08
https://onepiece.gg/cards/OP08-038-we-would-never-sell-a-comrade-to-an-enemy/,[Main] You may rest 2 of your Characters: None of your Characters can be K.O.'d by your opponent's effects until the end of your opponent's next turn.,OP08-038,We Would Never Sell a Comrade to an Enemy!!!,N/A,1,Green,MinksThe Akazaya Nine,,Common,EVENT,,-TWO LEGENDS- [OP-08],OP08
